,text,label,pred_class,R
469,blackrock fees in limbo over donation to u.s. presidential candidate,1,1,1.0
470, saudi prince reminds donald trump: i bailed you out – twice,0,0,1.0
471,“the war on coal is over”…first new coal mine of trump presidency opens in pennsylvania…another promise kept [video],0,0,1.0
472,"watch: one woman reports the weather in sweden, the other in iraq…what’s wrong with this picture?",0,0,1.0
473, watch: watergate reporter says trump lies and denies facts more than richard nixon ever did,0,0,1.0
474, trump freaks out about deleting his anti-semitic tweet: ‘we shouldn’t have taken it down!’ (video/tweet),0,0,1.0
475,hysterical…the democrat convention schedule is revealed,0,0,1.0
476,it’s worse than they thought: doctors discover us embassy victims in cuba have brain abnormalities…”never before seen illness”,0,0,1.0
477,jill stein concedes recount in michigan in bizarre press conference [video],0,0,1.0
478, woman regrets voting for trump after he picks man who took her house away as treasury secretary,0,0,1.0
479,trump may halt insurer payments to force democrats to table on healthcare,1,1,1.0
480, watch this bundy militiaman challenge chris christie to sumo match in latest bizarre video,0,0,1.0
481,iraqi court rules kurdish independence vote unconstitutional,1,1,1.0
482,obama thinks regular u.s. tourism to cuba could happen 'very soon': abc,1,1,1.0
483,clinton to meet with house democrats on wednesday: politico,1,1,1.0
484,senate bill would cut medicaid spending 35 percent in 2036: budget analyst,1,1,1.0
485,"in 'china's jerusalem', christians say faith trumps official sunday school ban",1,1,1.0
486," president obama hammers republicans: they’re full of hot air, bluster, and a word starting with a b (video)",0,0,1.0
487,putin's syria envoy: u.s. forces should leave syria,1,1,1.0
488,ohio loser brags about abandoning motorist in snowstorm on social media over trump bumper sticker on car…goes viral,0,0,1.0
489," on their anniversary, bill writes hillary a love note; the right flips out",0,0,1.0
490,china adds new protections for graft suspects amid detention system overhaul,1,1,1.0
491, this homeless veteran receives a gift from a child he’ll never forget (video),0,0,1.0
492, watch: trevor noah takes white grievance queen tomi lahren to the woodshed,0,0,1.0
493,late uk pm heath had questions to answer over child sex abuse claims -police,1,1,1.0
494, rachel maddow perfectly explains why trump’s sketchy deals are so dangerous to america (video),0,0,1.0
495,"shelling, air strikes as philippine troops hunt militants in marshland",1,1,1.0
496,"#neworleans: black patriots ready to fight antifa for confederate monuments…police, feds gear up for day of violence [video]",0,0,1.0
497,whoa! new shock poll shows iowa voters are shifting to a new gop candidate by a wide margin,0,0,1.0
498,"trump to meet with top executives on wireless tech, drones",1,1,1.0
499,senate sets votes on competing zika funding plans,1,1,1.0
500,u.s. envoy to turkey says duration of visa services suspension depends on talks,1,1,1.0
501,germany favors eurofighter as it seeks to replace tornado,1,1,1.0
502,new russian ambassador to u.s. calls for resumed military contacts,1,1,1.0
503,remember when we had a commander in chief who really loved and respected our military?,0,0,1.0
504,comedy genius: [video] “bob ross” paints sick hillary…h-i-l-a-r-i-o-u-s!,0,0,1.0
505,two somali muslim men arrested for daytime gun fight in olive garden parking lot in city ranked “#2 best place to live in america”,0,0,1.0
506, dianne feinstein: trump is ‘splitting’ the united states apart,0,0,1.0
507,"brazil's temer to leave hospital, return to brasilia",1,1,1.0
508,bikers for trump will travel to future rallies to “provide outside security” against paid soros thugs for hillary and bernie sanders,0,0,1.0
509,pentagon confirms 'probable' north korean missile launch,1,1,1.0
510, john mccain goes full-on birther — tries to get ted cruz disqualified from race,0,0,1.0
511,minor train disruption rattles singapore's reputation for glitch-free services,1,1,1.0
512,u.s. senate confirms trump trade representative ahead of nafta talks,1,1,1.0
513, watch: fox anchor chris wallace rips nra stooge a new one for lying about gun control,0,0,1.0
514,dutch tourist group cuts south africa visit short after armed bus robbery,1,1,1.0
515,zimbabwe's mugabe meets south african envoys at state house: state newspaper,1,1,1.0
516,cambodia's political prince submits to its strongman,1,1,1.0
517,white house says intelligence report covered more than cyber attacks,1,1,1.0
518, mcdonald’s future is scary: bottomless fries and automated cashiers,0,0,1.0
519,uk's johnson opposes adopting any new eu rules during brexit transition,1,1,1.0
520,boiler room #61 – hello from the gutter,0,0,1.0
521,google is the engine of censorship,0,0,1.0
522, bill o’reilly destroys donald trump in a rant that shakes fox news (video),0,0,1.0
523,obama expected to sign bill on zika drug development: white house,1,1,1.0
524, trump humiliated over name-drop that’s worse than frederick douglass gaffe (tweets),0,0,1.0
525,"japan, u.s., south korea to hold missile tracking drill amid north korea crisis",1,1,1.0
526, the supreme court delivered a major blow to neil gorsuch as he was testifying,0,0,1.0
527,republican obamacare repeal would benefit wealthiest: study,1,1,1.0
528,"u.s. national security handover to trump bumpy, officials say",1,1,1.0
529, all the ‘proof’ republicans need to confirm obama is a super secret muslim,0,0,1.0
530, rick santorum on cnn addresses anti-semitism under trump: it’s obama’s fault (video),0,0,1.0
531, republican budget cuts could shut down every public school in kansas,0,0,1.0
532,kremlin says russian-saudi military cooperation not aimed at anyone,1,1,1.0
533,“triggered!” black woman goes berserk after spotting confederate flag on ‘general lee’ car at event: “this racist car!” [video],0,0,1.0
534,"earthquake strikes off kermadec islands, no tsunami warning",1,1,1.0
535,u.s. military joins brazil army exercises in amazon,1,1,1.0
536,yikes! 30 years of hillary’s lies have driven this well-known democrat strategist to trump [video],0,0,1.0
537,u.s. farm heartland lobbies to steer trump away from mexico trade war,1,1,1.0
538,u.s. senate republicans want to speed trump nominee approvals,1,1,1.0
539,senator elizabeth warren to meet leandra english on monday: aide,1,1,1.0
540," donald trump jr tweets unintentionally humiliating photo, blocks people who mock him",0,0,1.0
541,u.s. farm lobby turns up heat on trump team as nafta talks near,1,1,1.0
542,guatemala congress withdraws bill that cut anti-graft penalties,1,1,1.0
543,"uk certain iran nuclear deal to be preserved, u.s. says remains committed",1,1,1.0
544,ex-n.y. legislative leader silver sentenced to 12 years in prison,1,1,1.0
545,facebook says deleted many fake accounts in german campaign,1,1,1.0
546,senator shelby starts to break banking nominee logjam,1,1,1.0
547,"wow! british actress hammers eu leaders: “every one of you who said refugees are welcome, you are responsible for brussels…europe is ‘jihadi central'”",0,0,1.0
548,flint residents told to pay bills for poison water or they may have their children taken away,0,0,1.0
549,iraq asks u.n. for help to build new nuclear power reactor,1,1,1.0
550, trump fan willfully gives reporter kurt eichenwald epileptic seizure – deplorables cheer (tweets),0,0,1.0
551,"turkey, united states 'on same wavelength', to speak again this week: erdogan",1,1,1.0
552,europe will do everything to preserve iran nuclear deal: eu diplomat,1,1,1.0
553, trump tried to fire the woman he worked so hard to sleep with after she spurned him,0,0,1.0
554,full brexit in jan. 2021 as eu sets transition deadline,1,1,1.0
555,hillary clinton crashing in polls: moves to obama strategy…using taxpayer money to give away free sh*t,0,0,1.0
556, watch: this irish senator blasts his government for playing nice with fascist trump,0,0,1.0
557, report: trump is costing america billions in tourism revenues because people are afraid to travel here,0,0,1.0
558,u.s. to unveil revised self-driving car guidelines: sources,1,1,1.0
559," trump voicemail hacked, reveals very close relationship with ‘liberal media’ (audio)",0,0,1.0
560,some in sanders' army seem determined to march on without him,1,1,1.0
561,nato chief stresses solidarity among nato allies,1,1,1.0
562,social media explodes after melania’s birthday card to president trump leaves everyone guessing,0,0,1.0
563,angry liberal store owner gets slammed for using billboard to display image of trump as hitler…asks liberals to attack billboard owner for taking it down [video],0,0,1.0
564,boom! watch trey gowdy scorch fbi director comey in house hearing on hillary’s e-mail scandal [video],0,0,1.0
565,"subdued by harvey, congress reconvenes facing fiscal tests",1,1,1.0
566,party corruption: clinton campaign directly tied to disgraced dnc consultant,0,0,1.0
567,"sean spicer still plans to leave white house, official says",1,1,1.0
568,nfl on life support? pictures of empty stadiums paint scary picture for future of cop-protesting nfl,0,0,1.0
569,canada to make fighter jets announcement on december 12: official,1,1,1.0
570," watch: nevada caucus chair breaks rules, counts non-existent voters",0,0,1.0
571, kim davis utters four words to describe obama’s speech – gets burned alive for it (video),0,0,1.0
572,wow! americans are stunned when mom is caught on video encouraging young child to help gang of thugs destroy police car in st. louis,0,0,1.0
573,man yells ‘cnn is fake news!’ during live nyc broadcast,0,0,1.0
574," former secretary of state drops massive shocker on trump’s foreign policy, and he’ll despise it",0,0,1.0
575," chaffetz’s decision to quit means big trouble for trump, and here’s exactly how",0,0,1.0
576,u.n. team to collect evidence of islamic state crimes in iraq,1,1,1.0
577," cops put trump-backed breitbart to shame for fake 1,000-muslim mob attack story",0,0,1.0
578,"mike ditka slams nfl players: “no oppression in last 100 years”…”if you don’t respect our country, then you shouldn’t be in this country playing football”",0,0,1.0
579,whoa! new emails show comey fbi lied about meeting between bill clinton and loretta lynch on tarmac…proves media colluded with obama’s doj to kill story about tarmac meeting [video],0,0,1.0
580,illinois attorney general appeals bar on election day voter registration,1,1,1.0
581,disgusting: anarchist punk calls u.s. veteran “anti-american”…veteran yells back “i’m a patriot!” [video],0,0,1.0
582,"newt gingrich: why obama, not trump, should testify under oath before congress in russia probe [video]",0,0,1.0
583, donald trump likes how north korean dictator kills people to solidify power (video),0,0,1.0
584,trump to nominate robert jackson for seat on sec: source,1,1,1.0
585,indonesian police warn islamists against raids in search of santa hats,1,1,1.0
586, here’s what we all need to do if trump moves to fire mueller and shut down the russia probe,0,0,1.0
587,"don’t believe the polls: massive silent majority avoid violence, vandalism, threats from left…will vote for trump [video]",0,0,1.0
588,"in big win for trump, senate approves his conservative court pick",1,1,1.0
589, obama visits wounded warriors after trump uses soldiers as campaign props,0,0,1.0
590,british pm may's voice repeatedly fails in keynote speech,1,1,1.0
591,tax policy expert eyed for senior white house economic post: cnbc,1,1,1.0
592,they fought and died to protect total strangers from socialism…why young voters are embracing the same evil in america today,0,0,1.0
593,tpp countries consider amendments to stalled trade deal: sources,1,1,1.0
594,uk pm may says takes allegations of russian interference seriously,1,1,1.0
595,watch: black conservative destroys mexican flag carrying protesters: “if your country is so great…why are you here?,0,0,1.0
596, muslim family restaurant finds creative way to tell donald trump to go f*ck himself,0,0,1.0
597,feel the bern….how hillary walked away from nh with more super delegates than sanders,0,0,1.0
598,new black panther party says to carry arms in cleveland if legal,1,1,1.0
599,zimbabwe first lady sues in dispute over $1.35 million ring: state media,1,1,1.0
600,crocodile kills british journalist holidaying in sri lanka,1,1,1.0
601,watch: former dnc chair suggests president trump will be taken out before 2020 election,0,0,1.0
602,clinton emails: how google worked with hillary to try and overthrow syria’s assad,0,0,1.0
603,philippine lawyers ask supreme court to halt 'illegal' war on drugs,1,1,1.0
604, watch: hillary ruins trump right outside his bankrupt casino (video/tweets),0,0,1.0
605," trump considering david petraeus, who leaked highly classified info, as secretary of defense",0,0,1.0
606,attorney general sessions has lukewarm praise for fbi after trump attack,1,1,1.0
607,huma spills the beans on hillary’s efforts to burn public records,0,0,1.0
608,hillary epically bombs press conference about weekends attacks by saying all the wrong things [video],0,0,1.0
609,seattle mayor wants to help muslims follow sharia law by offering plan to help buy homes,0,0,1.0
610,ridiculous! muslims chant “allah” and protest with call to prayer inside dallas airport [video],0,0,1.0
611,a surge in u.s. deportations could swamp an overtaxed system,1,1,1.0
612,ousted pakistani prime minister nawaz sharif returns to face trial,1,1,1.0
613,australia's famed uluru outback monolith to be closed to climbers,1,1,1.0
614,julian assange reveals john podesta’s hilarious email password…”a 14 year old kid could’ve hacked podesta” [video],0,0,1.0
615,president trump: nancy pelosi is helping to eliminate democrat party…”i think she’s incompetent” [video],0,0,1.0
616," fmr. nyc mayor michael bloomberg is troubled by trump, plans to endorse clinton at dnc",0,0,1.0
617,obama administration arms sales offers to saudi top $115 billion: report,1,1,1.0
618, donald trump ‘shocked’ a group of women have heard of one of the most famous women in history (video),0,0,1.0
619, eric trump: hispanics ‘can’t wait’ for my dad to win the election (audio),0,0,1.0
620,nyt’s race-obsessed liberal columnist goes nuts on cnn when conservative pundit touches his arm [video],0,0,1.0
621,"nato chief says trump committed to alliance, 'blunt' on spending demands",1,1,1.0
622,trump recognition of jerusalem as israeli capital would fuel violence: arab league,1,1,1.0
623,dem lawmaker’s epic fake panic attack over a speeding ticket will make your day [video],0,0,1.0
624,family of s.c. shooting victim has a message for al sharpton and he’s not gonna like it…,0,0,1.0
625,somali pirate posing as a “refugee” found covered in blood after stabbing roommate 19 times in german government funded housing,0,0,1.0
626, trump-loving kkk leader’s bloated corpse pulled from missouri riverbank,0,0,1.0
627,"hypocrisy: paul ryan sends his kids to private school that screens out muslims, but demands we welcome hundreds of thousands of muslims to america",0,0,1.0
628,trump to receive multiple options on iran nuclear deal: tillerson,1,1,1.0
629,is isis in danger of being wiped out by a flesh eating virus?,0,0,1.0
630,"not in a hallway, not in a text: committee warns u.s. house on campaigning",1,1,1.0
631,governors met on obamacare replacement plan with pence,1,1,1.0
632,irma wreaks 'absolute devastation' on caribbean isle of barbuda,1,1,1.0
633, scholastic yanks children’s book for its portrayal of happy slaves (image),0,0,1.0
634,czech far-right party says will not support new government,1,1,1.0
635,kerry may visit cuba soon for human rights dialogue,1,1,1.0
636,florida lawmakers: couples can move in without saying 'i do',1,1,1.0
637,a young father explains socialism to his 10 year old son…a must read for every american,0,0,1.0
638,north korea says sanctions threaten survival of its children,1,1,1.0
639,'margaret thatcher is my role model': german far-right afd leader,1,1,1.0
640,outrage! obama’s federal wildlife officers (?) arrest journalists for videotaping open borders [video],0,0,1.0
641, shocking ad shows how trump’s racist campaign is ruining children’s lives (video),0,0,1.0
642," cliven bundy takes charge of remaining oregon militiamen, says they will continue occupation indefinitely",0,0,1.0
643,wow! hillary’s got governor of iowa shakin’ in his boots: here’s why he’s afraid of a clinton loss there [video],0,0,1.0
644,vote plus marathon spells super-busy sunday for berlin police,1,1,1.0
645, gender equality justice for unwed american mothers and fathers abroad,0,0,1.0
646, this simple graph blows the ‘media has a liberal bias’ myth completely out of the water (image),0,0,1.0
647, secret trump university papers reveal how business pumped ‘students’ for cash,0,0,1.0
648,health secretary price believes has president's confidence,1,1,1.0
649,macri's coalition poised to win key argentina midterm vote: opinion polls,1,1,1.0
650,"watch: peggy hubbard defends trump…talks about being attacked because she defended confederate statues: “antifa and black lives matter showed up with weapons, wanting a fight”",0,0,1.0
651,"from life as thugs to baking, el salvador's ex-gang members seek peace",1,1,1.0
652,family living ‘traditional lifestyle’ torn apart: police seize 10 homeschooled “off grid” children from their family,0,0,1.0
653, sarah silverman’s hysterical video for bernie sanders is breaking the internet (video),0,0,1.0
654,saudi arabia says shi'ite judge killed by kidnappers,1,1,1.0
655,"saudis welcome u.n. report, u.s. stand on iran's missile supplies to houthis: agency",1,1,1.0
656, two unarmed security guards take down florida hospital shooter,0,0,1.0
657,"trump loan to puerto rico a start, but more aid to come: official",1,1,1.0
658," still butthurt about 2011 event, trump refuses invitation to correspondents’ dinner (video)",0,0,1.0
659,presidential candidate cruz appoints islam critics as advisers,1,1,1.0
660,"on trip abroad, trump stays on script, but will it last?",1,1,1.0
661,pelosi chuckles and mocks president trump when asked about their relationship [video],0,0,1.0
662,"trump, putin had previously undisclosed visit at g20 dinner",1,1,1.0
663,iraqi forces remove kurdish flag from kirkuk governorate building: residents,1,1,1.0
664,shocker! senator diane feinstein calls for a look into comey/lynch collusion: “i think we need to know more about that” [video],0,0,1.0
665,factbox: republicans to keep an eye on as senate nears vote on tax bill,1,1,1.0
666,"trump open to biofuel policy reform, senators say after meeting",1,1,1.0
667,tennis: halep keeps her wits to reach round three,1,1,1.0
668,you’ll never guess who the new york times is blaming for north korea’s decades-long famine,0,0,1.0
669, republicans just made a decision that probably means they’ve given up on the election,0,0,1.0
670,senate republicans gain moment on tax reform budget measure,1,1,1.0
671,breaking: democrat makes shocking statement regarding dnc pick keith ellison [video],0,0,1.0
672, trump’s approval rating tanks to the lowest level of any president’s first 60 days,0,0,1.0
673,"ex-president bush backs 'welcoming' u.s. immigration policy, free media",1,1,1.0
674,diversity gone wild: us government plans to replace alexander hamilton on $10 bill with a woman…,0,0,1.0
675, north carolina passes anti-lgbt law so this porn site blocked the entire state,0,0,1.0
676,russia's putin says situation in syria developing positively,1,1,1.0
677,dutch begin trial over 1970s ethiopian war crimes,1,1,1.0
678,"senior u.s., russian diplomats to meet in washington next week",1,1,1.0
679,update: under pressure? miss usa just flip flopped on healthcare [video],0,0,1.0
680,trump's epa pick resigns from rule of law defense fund: bloomberg,1,1,1.0
681,"(video) as ramadi falls to isis, you’ll never guess what the white house has to say about it",0,0,1.0
682, these panties let you protest anti-choice republicans in the most hilarious way (images),0,0,1.0
683,u.s. files suit against dyncorp international over iraq contract,1,1,1.0
684, watch: ben carson’s excuse for violence of trump campaign stuns cnn hosts,0,0,1.0
685,how mexico could actually benefit from a trump presidency,0,0,1.0
686, watch: eva longoria kicks trump’s a** on behalf of latinos everywhere,0,0,1.0
687,republican asia experts say trump presidency would be 'ruinous',1,1,1.0
688, donald trump’s negatives hit record highs after orlando shooting,0,0,1.0
689,liberia's supreme court halts election preparation over fraud accusations,1,1,1.0
690,'big question' is whether rohingya can go home: u.n. refugee chief,1,1,1.0
691,"trump talks trade with eu, varied differences remain",1,1,1.0
692,"ouch! leftist hollywood just got schooled by one of their own…actor writes scathing letter, suggests hollywood invites un-vetted refugees, illegal alien criminals to oscar ceremony, parties",0,0,1.0
693,trump tells lawmakers he expects deal 'very quickly' on healthcare,1,1,1.0
694, carly fiorina ambushes preschoolers on field trip to prove point about abortion (video),0,0,1.0
695, trump’s campaign manager got asked about his tax returns and it was a disaster (video),0,0,1.0
696,sex objects for hillary…jennifer lopez shakes a*s on stage in thong for crooked hillary…you can’t make this stuff up! [video],0,0,1.0
697,potus meets with ncaa teams…then this amazing thing happens [video],0,0,1.0
698,"in wyoming, cruz shows edge over trump in grasp of nuances of white house race",1,1,1.0
699,"france's macron urges china, russia to support north korea sanctions",1,1,1.0
700,ouch! new emails show hillary didn’t want to fly in same plane as michelle obama,0,0,1.0
701,"msnbc tweets terrifying video of cop being dragged by thug’s car, jokingly asks if it counts as a police chase?",0,0,1.0
702,mission impossible? merkel's coalition conundrum just got harder,1,1,1.0
703,syrian army and allies secure road after is attack in deir al-zor: hezbollah,1,1,1.0
704,cruz picks up backing of family research council president,1,1,1.0
705,how to watch the highly anticipated ‘clinton cash’ movie free!…thanks to breitbart!,0,0,1.0
706,10 yr old boy repeatedly raped by male muslim migrants…swedish cops trying to rescue boy are chased away [video],0,0,1.0
707,mueller's russia probe cost his office $3.2 million in first four months,1,1,1.0
708,"obama, argentina's macri discuss brazil's political crisis",1,1,1.0
709,chicago: 20-yr-old muslim woman drops baby to death from 8th floor apartment window…judge sentences her to 4 years probation,0,0,1.0
710,mexican opposition leader anaya to seek presidency in coalition,1,1,1.0
711,"obama, republican kasich meet to strategize on tpp trade deal",1,1,1.0
712,coal mine explosion kills nine workers in northern china: xinhua,1,1,1.0
713,saudi stocks rebound after initial drop on corruption probe,1,1,1.0
714,white house says israel's new settlement contradicts assurances,1,1,1.0
715,huma abedin in talks to write “tell all” for a huge pay day…does anyone care?,0,0,1.0
716,"uncertain afghanistan looks to trump for decisions on troops, aid",1,1,1.0
717, trump threatens to file battery charges on reporter his campaign manager assaulted (video),0,0,1.0
718,"hysterical! comedian joe piscopo imitates maxine waters, adam schiff, bernie sanders [video]",0,0,1.0
719,state department coverup: reporter questions missing video potentially showing iran deal deception was a ‘glitch’,0,0,1.0
720,insurers step up pitch for obamacare as government slashes its effort,1,1,1.0
721, watch: rnc platform leader refuses to say how much gop hates muslims (video),0,0,1.0
722,come to america…they’ve got money growing on trees: u.s. to provide ridiculous amount of services and funds to each refugee,0,0,1.0
723,trump supporter fights back: man wearing “make america great again” hat sues “the happiest hour” bar for refusing to serve him,0,0,1.0
724,laura ingraham’s brilliant idea on how to shake up liberal college campuses [video],0,0,1.0
725,muslim brotherhood affiliate invited to obama’s state of the union…will this terror group also be invited?,0,0,1.0
726,"ambassador chris stevens’ fiancé speaks out about hillary leaving him to die: “if he was a friend, you don’t let a friend down” [video]",0,0,1.0
727,“godfather of fake news” brian williams calls syrian airstrikes “beautiful”…instantly gets destroyed on twitter,0,0,1.0
728,unreal! sheila jackson lee demands that trump resign: goes at it with neil cavuto: “you’ve come to the conclusion he’s guilty as sin” [video],0,0,1.0
729,"new zealand labour still wants tpp part, but only if it can ban foreign home ownership",1,1,1.0
730,senate blocks republican plan on 'watch list' gun sales,1,1,1.0
731,astonishing corruption: more videos edited by state department [video],0,0,1.0
732," trump goes ‘home’ to trump tower after racism condemnation, immediately retweets alt-right leader",0,0,1.0
733,democrats pick perez to lead party against trump,1,1,1.0
734,commerce secretary says trump-xi talks will address trade imbalances,1,1,1.0
735,wow! leftist bully rosie o’donnell pushes horrible rumor on social media…suggests barron trump has mental disorder [video],0,0,1.0
736,hillary supporters can now add “anti-trump” tony to her “basket of sex offenders” [video],0,0,1.0
737,"chile's foreign minister: tpp not dead, despite trump comments",1,1,1.0
738," on the anniversary of the berlin wall coming down, trump is on his way towards building his own",0,0,1.0
739, confused looking trump totally humiliates himself when he gets lost on stage in poland,0,0,1.0
740, trump’s relationship with this woman could lead to huge scandal for gop,0,0,1.0
741, michael jordan ‘can no longer stay silent’ on police shootings and is taking action,0,0,1.0
742,harvey weinstein rape accuser has warrant issued for her arrest…coincidence?,0,0,1.0
743,trump replaces chief of staff reince priebus after six-month run,1,1,1.0
744,"epa says website undergoing makeover to match trump, pruitt views",1,1,1.0
745,factbox: how would a brokered republican convention work?,1,1,1.0
746,hillary supporters explained in 6 brutal photos,0,0,1.0
747,"fcc to loosen tv, newspaper ownership rules",1,1,1.0
748,breaking: nyc protest gets ugly: anti-american protesters battle with cops [video],0,0,1.0
749,how trump just answered this one question could sink his campaign with conservatives [video],0,0,1.0
750,trump to meet indiana governor mike pence over the weekend,1,1,1.0
751,south korea's moon says cannot recognize north korea as nuclear state,1,1,1.0
752, ted nugent breaks civility pledge with unhinged obama rant for no apparent reason,0,0,1.0
753,copycat dems fundraise off of trump lookalike hat,0,0,1.0
754,south korea says trump's warning to north korea 'firm and specific',1,1,1.0
755,trump: being friends with north korea's kim is possible,1,1,1.0
756,illinois senate votes for $454 million higher-education package,1,1,1.0
757," watch: gop governor gets mic shut off, kicked off of interview by morning joe co-host",0,0,1.0
758,"brooking no dissent, marine le pen takes grip on french far-right",1,1,1.0
759,brazil's temer escapes corruption charges in committee vote,1,1,1.0
760, texas governor directs violent threat at president obama on twitter (tweet),0,0,1.0
761,hillary’s pastor compares her election loss to donald trump to death of jesus christ [video],0,0,1.0
762,syrian immigrant who said “9-11 changed the world for good”…calls syria her “homeland” is homeland security advisor,0,0,1.0
763,republicans may be on verge of losing u.s. senate majority: aides,1,1,1.0
764,power crews scramble to puerto rico after maria smashes its grid,1,1,1.0
765, hateful klansman praises gop ticket for what they just did,0,0,1.0
766," trump spoke with putin about election interference, it’s just as bad as you’d expect (video)",0,0,1.0
767,"key u.s. house committee approves healthcare bill, vote set for thursday",1,1,1.0
768,stricter missouri abortion rules take effect after legal fight,1,1,1.0
769,american mccarthyism: neocon warhawks’ plan to kill antiwar dissent in media,0,0,1.0
770," ga cop arrested, charged with felony murder (video)",0,0,1.0
771,surge in muslim immigration into western world comes into focus as increased threats of 9/11 style terror attack are announced,0,0,1.0
772," trump said he could easily end the bloodshed in chicago, a new doj plan doesn’t even mention it",0,0,1.0
773,boiler room ep #68 – 4 non-binary blondes & social justice triggly convulsions,0,0,1.0
774, study shatters conservative claim that abortion does mental damage to women,0,0,1.0
775, republicans’ benghazi witch hunt just went up in flames thanks to their own lawyer,0,0,1.0
776, sean spicer just gave ‘alternative facts’ about women’s march and got obliterated (tweets),0,0,1.0
777,savage anti-trump protesters knock out innocent man at portland airport: “that’s right nazi boy!” [video],0,0,1.0
778,tehran says no link between britain's debt to iran and jailed dual national's case: tv,1,1,1.0
779, catholic sister rips ‘pro-life’ republicans over devastating medicaid cuts,0,0,1.0
780,goldman sachs chairman thinks uk needs more migrants to avoid appearance of racism…while shocking new video tells another story,0,0,1.0
781,watch: bikers for trump ready to take a stand against antifa thugs: “twinkle toes and butter cups” [video],0,0,1.0
782, watch: cnn anchor takes hannity to the woodshed for letting trump call election ‘rigged’,0,0,1.0
783,u.n. special envoy urges poland to open up debate on judicial reform,1,1,1.0
784,"u.s. congress tangles with facebook, other social media firms over russia probe",1,1,1.0
785,"murdered north korean kim jong nam had $100,000 in backpack, police witness says",1,1,1.0
786,prosecutors target guatemala president over campaign financing,1,1,1.0
787,senate confirms new usaid administrator mark green,1,1,1.0
788, rosie o’donnell writes powerful poem that perfectly sums up donald trump (tweet),0,0,1.0
789,"insider firm ‘flashpoint’ tied to orlando shooting, now investigating ddos hack on america",0,0,1.0
790,"south korea, u.s., japan kick off two-day missile tracking drill: south korea military",1,1,1.0
791,france's macron broaches lebanon in surprise saudi visit,1,1,1.0
792,trump to nominate nfl team owner johnson as u.s. ambassador to britain,1,1,1.0
793, superdelegate tammy baldwin: ‘i’m still a human’ (video),0,0,1.0
794, hypocrite jeff sessions’ own words on perjury just came back to bite him on the ass,0,0,1.0
795, nikki haley gets crucified on twitter after bragging about shameful act,0,0,1.0
796,breaking live feed: police form large barricade in atlanta to keep large crowd of black lives matter protesters off major highway…protesters launch water bottles at trucker,0,0,1.0
797,briton accused of terrorism offences posted picture of prince george: court,1,1,1.0
798,polish lawmakers initially approve bill changing electoral system,1,1,1.0
799, trump started a war with mcconnell and the oldest gop senator is coming for him guns blazing,0,0,1.0
800,trump heaps praise on 'very special' xi in china visit,1,1,1.0
801,"not hillary’s turn: lib publications are saying hillary will lose to old white socialist, bernie sanders in primary",0,0,1.0
802,more fake news: mainstream media lies about trump ‘evicting’ white house press corp,0,0,1.0
803,what if 20 million illegal aliens vacated america?,0,0,1.0
804,conservative groups urge lawmakers to gut climate programs in u.s. military,1,1,1.0
805, president obama nominates first muslim for a federal judgeship,0,0,1.0
806,sessions calls out lying senator in heated exchange during hill testimony: ‘give me a break’ [video],0,0,1.0
807,disney worker tells horror story of being forced to train foreign worker to replace him or forego severance package,0,0,1.0
808,israel hits syrian site said to be linked to chemical weapons,1,1,1.0
809,"trump delegate indicted on weapons, child pornography charges",1,1,1.0
810,"biden to rebuke trump foreign policy ideas, defend obama strategy",1,1,1.0
811,eu drone rules in balance as member states hold off endorsing deal,1,1,1.0
812,clinton opposes recommendation to drop limits on futures contracts,1,1,1.0
813,d.c. bar owner where seth rich was last seen drops bombshell: no employees of bar questioned by dc police…never asked for surveillance tapes [video],0,0,1.0
814,mercury partner says firm cooperating with mueller's russia probe,1,1,1.0
815," insurance agent calls robert reich to bully him for money, guess who he supports for president",0,0,1.0
816,fbi likely to interview clinton soon in emails probe: cnn,1,1,1.0
817,eu leaders likely to give go-ahead to new phase of brexit talks,1,1,1.0
818, watch bill maher deliver the hard truth so many republicans just don’t want to hear (video),0,0,1.0
819,"u.s. small-cap firms look to spend tax savings on tech, not jobs",1,1,1.0
820,forget about russia…here’s what’s really affecting our elections: pro-hillary detroit city clerk…hired illiterate poll workers and more,0,0,1.0
821,peru's kuczynski loses key ministers' support amid scandal: sources,1,1,1.0
822,"swiss to represent iran, saudi interests after rivals broke ties",1,1,1.0
823,no change to mortgage interest deduction in trump tax plan: mnuchin,1,1,1.0
824," jimmy kimmel ‘mansplained’ to hillary how she’s supposed to behave, and it’s priceless (video)",0,0,1.0
825,uk police arrest three in wales over london train bomb attack,1,1,1.0
826,"michelle, sasha and malia will join barack on trip to communist cuba…why not, it’s only the taxpayer’s money",0,0,1.0
827,china warns trump against ignoring its taiwan interests,1,1,1.0
828,"u.s. congress shrugs off guns, zika as summer break nears",1,1,1.0
829, trump has never looked so incompetent; his china adviser was literally found on amazon (details),0,0,1.0
830,offending the globalists: teen kicked out of un building for wearing bill clinton “rape” shirt [video],0,0,1.0
831, he ‘belongs in an institution’: james comey’s republican father rips trump,0,0,1.0
832,childish cnn host refuses to call trump her president: “he’s your president” [video],0,0,1.0
833,senate intelligence panel chief: comey firing may slow russia probe,1,1,1.0
834,kremlin says hopes comey firing will not hurt russia-u.s. ties,1,1,1.0
