,text,label,pred_class,R
213,"61 percent of non-tea party republicans actually agree...there is solid evidence the earth is warming, ...[but] 70 percent of tea partiers, contrarily, say there is no solid evidence the earth is warming.",1,0,54169090.11006554
214,the only time in our history when the debt has been higher than this was the end of world war ii.,1,0,53726902.930096604
215,"says $1,100 of the tuition paid by every oregon university student annually goes just to pay the costs of pers.",1,0,53469534.40418766
216,"in senate bill 5, there is this new method of evaluating teachers. youre also going to be rated on what the parents think of you and they can send questionnaires and surveys home to parents.",1,0,53289695.3952459
217,we are in the bottom 10 in dollars in the classroom and the top 10 in dollars in the bureaucracy and red tape.,1,0,52163258.6943937
218,"in 2008, charlie crist applauded the pick of sarah palin and said she would do a great job.",1,0,51496754.7251901
219,"during the last election, democrats won over a million votes more than republicans, but because of the way districts are designed, the republicans got 33 more members of the house of representatives than the democrats did.",1,0,50586319.26169253
220,when new york gov. eliot spitzer wanted to provide drivers licenses to those who are undocumented. (hillary clinton) said dont do it.,1,0,49587612.80547959
221,"its actually easier for the united states to get flight manifests from e.u. nations than it is for e.u. nations to get them from their own neighbors, thanks to an agreement the u.s. negotiated when i was secretary of state.",1,0,48502330.7714217
222,"when (john) brennan ... was asked directly is there any geographic limitation to your drone strike program? brennan responded and said, no, there is no limitation.",1,0,47148640.45623184
223,wholly domestic communication between you and your wife can go to new york to london and back and get caught up in the (nsa) database.,1,0,47022950.517792426
224,"says that republicans bragged about how every bill was going to be paid for, right from the beginning and that the first vote, the repeal of health care reform, violated that rule.",1,0,45418150.581148095
225,"if you make the average amount of people in wisconsin, $50,000, you got $1.60 less a week in taxes under the state income-tax cut, but it didnt show up in your paycheck.",1,0,44858467.15582303
226,"since that famous day in february where the governor campaigned with barack obama on behalf of the stimulus program, 211,000 floridians have lost their jobs.",1,0,43236277.15305289
227,"by the end of governor rick perry's term, he will have drained texas taxpayers ... of more than $360,000 to pay for the rental mansion he has been living in while the historic governor's mansion is repaired.",1,0,41991686.3458548
228,(hillary clintons state department) actually admonished one of her ambassadors because he wasnt using the proper server.,1,0,41901368.79299246
229,fox news barely covered (the duggar family) scandal until megyn kelly was able to secure this interview.,1,0,40319907.45164083
230,"an audit shows there are 6.5 million people who have active social security numbers who are 112 years of age or older,",1,0,38295628.479781725
231,"the lifespan of the average american is less than that of people in nations that spend far less (on health care). ... to put it bluntly, we spend more and die sooner.",1,0,38037078.65623161
232,"when i withdrew in june of 2008, polls were showing that at least 40 percent of my supporters said, oh, they werent going to support sen. obama.",1,0,37315046.43580578
233,"new jersey has the highest property taxes in the nation and not by a little. they are the highest property taxes in the nation, more than double the national average.",1,0,35221021.29695647
234,massachusetts has less than 1 percent of our kids that are uninsured. you (gov. perry) have a million kids uninsured in texas.,1,0,33759682.37681215
235,"says if you are on your bike in a crosswalk, all you have to do is dip your wheel into the road and cars must legally stop.",1,0,32838281.640880797
236,"the average family (is) now bringing home $4,000 less than they did just five years ago.",1,0,32758309.03843786
237,"al sharpton went to ferguson, mo., and is declaring as a matter of fact that ...michael brown didnt use any deadly force or posed no deadly threat to the officer.",1,0,32662829.263070725
238,"says russ feingold said that with obamacare, we could keep our doctors and our plans, it was rated as the lie of the year.",1,0,32026425.64098956
239,"mccain sought the political support of minister john hagee, ""who believes hurricane katrina was god's punishment for gay rights and called the catholic church 'the antichrist' and a 'false cult.'""",1,0,31304365.805535495
240,"not a single banker, a ceo from wall street, anyone from corporate america nobody, (there was) not one arrest of any of these people who brought down the economy in 2008.",1,0,30470630.786376793
241,"you know, when this thing first hit, i signed a declaration of emergency for the six counties that were directly affected, impacted in the panhandle, then i extended that not long thereafter down into sarasota county.",1,0,29811730.006218757
242,"seneca jones timber co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. an ad from the company asks: do you know that most all mills in oregon have retooled over the past 20 years?",1,0,29369671.430334028
243,"according to wikipedia, there are only five countries in the entire planet that are more unequal than the united states in the distribution of our wealth.",1,0,29220585.691215076
244,the state of texas does not even use the e-verify system to determine if someone is legally in our country when they apply for a job.,1,0,28561198.01470437
245,"one out of every four students fails to earn a high school diploma. in our major cities across america, half of our kids dont graduate.",1,0,27582384.447091848
246,"when you have 8,000 veterans a year committing suicide, then you have a serious problem.",1,0,27504720.42511426
247,"over the past 10 years, the number of people living in lower manhattan has nearly doubled. in fact, lower manhattan has added more people over the last 10 years than atlanta, dallas and philadelphia combined.",1,0,26090295.18430614
248,"when deborah took office, the (sellwood bridge) project had languished for years, with only $11 million in funds. with her leadership the remaining funding was secured that got the project moving forward.",1,0,26077236.34916437
249,"sen. mccain was already turning his sights to iraq just days after 9/11, and he became a leading supporter of an invasion and occupation of (iraq).",1,0,26012756.918340582
250,barack obamas health care bill is nothing new. mitt romney signed one just like it four years before.,1,0,25773662.50122119
251,"donna shalala left me with 12 million doses of smallpox vaccine and i created enough to vaccinate every man, woman and child against smallpox in america.",1,0,24422346.60536857
252,"the governor won this state with 49 percent. we had some of the closest races in the house in history. so youre not dealing with this 70-30, like they want to make it.",1,0,23706611.175000675
253,"when i served as city commissioner, we made great strides we successfully fought for, and won, adding women and people of color to the fire bureau.",1,0,22747771.100531183
254,"says donald trump was asked if he would defend our allies. he said well, first hed want to know if they made any payments to us to defend them.",1,0,22347259.965653285
255,"certainly were going to be the most restrictive state in the land in terms of who can get medical marijuana, how it will be prescribed and how it will be achieved in terms of moving it into the marketplace.",1,0,22200929.62988602
256,the fourth amendment was what we fought the revolution over. john adams said it was the spark that led to our war for independence.,1,0,22077144.300965983
257,she stood by our national guard and reserve and kept standing till they received health care they deserved.,1,0,21725481.302872773
258,"if you are african-american in this country today, you are likely to have a net worth of about 10 percent of what white families have.",1,0,21707313.901210565
259,last year we spent more than $40 billion on highways. and lord knows we need that. but thats more than we spent on amtrak in its entire 40-year history.,1,0,21286404.385233093
260,"when i became president and ceo of godfathers pizza, it was supposed to go bankrupt . . . we turned it around with common-sense business principles.",1,0,21072464.606106695
261,ronald reagan met with gorbachev; kennedy met with khruschev; and nixon met with mao and these were folks who have done horrendous damage not only to their own countries but to other countries.,1,0,20440518.80108476
262,"in virginia, people are going and getting marriage licenses who are 12 and 13, and 14 and 15 years old.",1,0,20216436.153010212
263,you can look at the propaganda on a lot of the terrorists sites and what donald trump saysabout muslims is used to recruit fighters.,1,0,19647191.241462816
264,i've spent 20 years devoted to working on behalf of families who are having a tough time and are seeking out the american dream.,1,0,19458428.78254952
265,"more than half of all black children live in single-parent households, a number that has doubled doubled since we were children.",1,0,19369508.675984494
266,"quite frankly, it was during the bush years of spending, multiplied now by the obama years that we have this mess.",1,0,19025831.341681503
267,seven more people will die each and every day until the legislature ratifies these (pain clinic) rules that are being approved by the board of medicine and the department of health.,1,0,18875240.649032306
268,"sarah palin ""already has more executive experience"" than barack obama and joe biden ""combined.""",1,0,18865083.7200087
269,"chicago public schools lead the country in high school graduation of an urban school system, match the united states of america in kids graduating high school going on to a four-year college, and are producing eighth-grade leaders in the country in math gains, fourth-grade leaders in reading gains.",1,0,18498069.26527254
270,productivity has risen 18 percent ...yet wages have stayed flat... there are 5-million more people in poverty here in our country than there were in 2000.,1,0,18395298.574736003
271,"you cant bring an ipad or a piece of paper and a pencil in the (wisconsin assembly) gallery to take notes of whats going on, but you can bring a gun up there.",1,0,18065906.561853323
272,"in fact new jersey is a donor state, we get 61 cents back on every dollar we send to washington. and interestingly kentucky gets $1.51 on every dollar they send to washington.",1,0,17438313.092413273
273,"currently, almost 40 percent of people with hiv are not diagnosed until they already have developed aids. and that can be up to 10 years after they first are infected with hiv.",1,0,17290225.647540864
274,it is ironic that (first energy corp. is) going to have a name on our (football stadium) where we (cleveland public power) supply the electricity.,1,0,17026799.026435122
275,"as a candidate, president obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.",1,0,16766225.527642895
276,"mccain used to buck his party on immigration by fighting for comprehensive reform. . . . but when he was running for his party's nomination, he . . . said that he wouldn't even support his own legislation if it came up for a vote.",1,0,16587759.245005291
277,"dark money spending in the 2016 election cycle is 10 times what it was at the same point in the 2012 election cycle, when it topped $308 million.",1,0,16586368.551773705
278,"never once did they (house republicans) actually cut spending or reduce the state budget. even when they cut taxes in 2005, they increased spending. they never paid for their tax cuts.",1,0,16529478.37420926
279,says barack obama said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. that simply has not happened.,1,0,16387251.495297706
280,"switzerland and the netherlands . . . cover all their citizens using private insurers, and they do so for much less cost.",1,0,16201836.983399617
281,"there currently are 825,000 student stations sitting empty across florida in every district and at every grade level.",1,0,15736618.122870173
282,"gov. (rick) perry helped balance his budget with about $6 billion worth of federal help, which he happily took, and then started blaming the members of congress who had offered that help.",1,0,15728610.917452712
283,"federal reserve policies have led to a 69 percent rise in corn prices, 44 percent rise in wheat prices and 15 percent spike in sugar prices over the last year.",0,1,15399958.53372949
284,"more than 12,500 service men and women have been discharged on the basis of sexual orientation since the don't ask, don't tell"" policy was implemented, at a cost of over $360 million. many of those forced out had special skills in high demand, such as translators, engineers, and pilots.""",1,0,15287118.954099674
285,"theres never been a direct supreme court case on people who were here illegally, whether or not their kids are citizens.",1,0,14642463.271673098
286,"says that when the rolling stones performed in an austin park, they paid $25,000 to the nearby city of rollingwood for one night of inconvenience.",1,0,13915879.876735669
287,and it's going to be difficult for us to do this as long as we're spending $275 million a day on a war that should have never been authorized...,1,0,13527309.790387472
288,"mike huckabee ""supported taxpayer-funded scholarships for illegal aliens.""",1,0,13240755.843852513
289,washington cannot hide from the fact that congress hiked the national debt ceiling to $14.3 trillion. they cannot hide from the fact . . . that the budget that theyre going forward with has more than a $5 trillion in debt in it over the next five years.,1,0,13138704.64723888
290,former gov. rick perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.,1,0,13109868.694577431
291,"when we started this health care debate a year ago, 85 percent of the american people had health insurance, and 95 percent of the 85 percent were happy with it.",1,0,12843894.588789169
292,the (new england) patriots were led by an explosive offense that scored the second most points in the nfl.,1,0,12233773.840665812
293,the majority of teams (are) now spending their dollars on the offensive side of the football.,1,0,12170542.392738406
294,"says joe biden said jon corzine is the smartest guy that i know, in terms of the economy and on finance, i really mean this.",1,0,11997375.343304219
295,mccain tells of a fellow vietnam pow who was beaten for fashioning an american flag that became an inspirational symbol to fellow pows.,1,0,11543494.061260814
296,"the race will tighten, just because that's what happens at the end of campaigns. they always have.",1,0,11375454.675629683
297,one out of every two kids who are graduating college right now cant find a job.,1,0,11159392.818279903
298,"says joe heck voted 10 times to defund planned parenthood ... and heck opposes a womans right to choose, even when her health is at risk.",1,0,11031404.005455367
299,marcy kaptur voted against a ban which would have prevented the aborting of a baby girl for the sole reason that shes a girl.,1,0,10993023.361425804
300,"when he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (mccain) said, 'i could.' but today he's attacking me for holding the very same position.",1,0,10646155.792344887
301,"ms. kagan has spent her entire professional career in harvard square, hyde park and the d.c. beltway.",1,0,10328814.865427975
302,says chris christie created this new category where you could get laid off and just be totally denied unemployment benefits forever.,1,0,10211692.684097726
303,"i am the only candidate that has endorsed bernie sanders for president. in pa, ive got bernies back.",1,0,10150076.55493213
304,"when president barack obama said isis, or isil, was contained, he was responding very specifically to the geographic expansion of isil in iraq and syria.",1,0,9854544.348797737
305,"george allen voted to add $3 trillion to the federal debt, voted to raise the debt ceiling four times and voted for the no child left behind act while he was a senator.",1,0,9773555.565582834
306,"when social security was passed, there were all kinds of lawsuits, just as there have been in the legal battle over the new health care law.",1,0,9472763.125742001
307,the walton family of walmart ... this one family owns more wealth than the bottom 40 percent of the american people.,1,0,9363515.526420165
308,"we have a system now where in 40 states, the highest-paid public employee is the state universitys head football or basketball coach.",1,0,8121774.869416178
309,"when rick scott was deposed in lawsuits about his company, he took the fifth 75 times.",1,0,8001670.734087035
310,"from 1980 to 1990, the top 1 percent saw their income go up by roughly 80 percent while the median wage in the country over (the same) 10 years went up 3 percent.",1,0,7812200.467834501
311,"barack obama got more campaign contributions from fannie mae and freddie mac ""than any other member of congress, except for the democratic chairmen of the committee that oversees them.""",1,0,7737823.804646959
312,"the r.i. turnpike and bridge authority was supposed to exist only until the bonds used to build the newport bridge were paid off through tolls. once the bonds were paid, the newport bridge was to be transferred to the state of rhode island and become toll-free.",1,0,7488261.89532145
313,members of the public are being charged $50 to hear gov. scott walker and a dozen members of his administration talk about jobs and the economy at lambeau field.,1,0,7486891.130851949
314,"in every committee when the health care bill was considered, democrats voted against an amendment that would require members of congress and their staff to take the government-run public option as their health care plan.",1,0,7301456.692649285
315,"over 32,000 people die from #gunviolence every year. yet, (the u.s. centers for disease control and prevention) is banned from researching ways to prevent this.",1,0,7291703.831383296
316,"now, there was a time when someone like scalia and ginsburg got 95-plus votes.",1,0,6805573.1558150165
317,"says dan patrick supported giving a $5,000 taxpayer-funded voucher to every family to buy a car.",1,0,6780071.52258551
318,"half the kids coming out of college this year cant find a job, or a job thats consistent with a college degree.",1,0,6508782.675286092
319, ... following world war ii war crime trials were convened. the japanese were tried and convicted and hung for war crimes committed against american pows. among those charges for which they were convicted was waterboarding.,1,0,6264691.593910199
320,the overall fact about illegal immigration is that its not actually getting worse.,1,0,6216860.588428798
321,ten years ago the austin water utility used a total of 240.3 million gallons. every summer since then our peak day of water use has been lower.,1,0,6110555.277494558
322,"while i was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at wal-mart.",1,0,6087057.356573828
323,"if youre a mexican, you get sent back. ... but if youre from a noncontiguous country like the central american countries then you can stay in the united states.",1,0,6029521.893678045
324,says dan patrick has called immigration into texas an invasion and said immigrants coming into texas bring third-world diseases.,1,0,6001413.195834103
325,twenty-five percent of our kids in foster care are there because their parents are involved in drugs.,1,0,5728290.887819242
326,"a texas police department bought an ad telling drug dealers, we can take your competition off the streets for free.",1,0,5692932.021089854
327,says the gop is helping pay for justice rebecca bradleys campaign and she recently skipped court to attend an event paid for by scott walkers lobbyist friends.,1,0,5659891.369564977
328,the hole in the earth thats going to be dug (for the proposed gogebic mine) is bigger than my entire district.,1,0,5470702.464264563
329,says its estimated that 300 babies a year are sent home from the hospital with an unrecognized congenital heart defect; it is the most common birth defect in america.,1,0,5387996.09794283
330,"the average georgia family makes $6,000 less than the average family did 10 years ago when inflation is factored in.",1,0,5222719.318952151
331,"an organized crime syndicate was extorting money from his (tom ganleys) business, threatening his family, but he fought back and won the fbis highest civilian award",1,0,5147550.554567377
332,did you know that the u.s. is one of the very few nations in the world without an official language?,1,0,5085148.529913342
333,"if you look at most of the polls, this is a margin-of-error race on fourth of july between mitt romney and the president.",1,0,4961279.506646609
334,"ten times, no republican candidate for president had enough delegates to claim the nomination before the partys convention, and seven of those times somebody who was not the leader of delegates was selected as the nominee of the party.",1,0,4920565.344523583
335,we have a federal government that thinks they have the authority to regulate our toilet seats.,1,0,4889004.390184391
336,today many florida teachers are at risk of having their pay impacted by the performance of children who are not even in their classrooms or subject areas.,1,0,4862698.230567932
337,"about 40 percent of u.s. illegal immigrants came in on an airplane, with a legal visa, and just overstayed their visa and have never gone home.",1,0,4644730.107086968
338,"says mccain once said that on ""the most important issues of our day, i've been totally in agreement and support of president bush.""",1,0,4632963.464823182
339,says new jersey devils managing partner jeff vanderbeek froze all those monies during the toughest years in 08-09 and refused to give the charitable dollars that he was required to give by the contract.,1,0,4609169.236589019
340,i don't think that rudy or fred or john mccain support the marriage amendment.,1,0,4597246.572889033
341,"says if you are shot in the city of newark, you have over an 80 percent chance that youve been arrested before an average of 10 times.",1,0,4449689.5943402145
342,"my grandfather came home from ... (world war ii) exhausted from the burdens he had borne, and died the next day.",1,0,4324513.142227113
343,"in 1960, most black children were raised in two-parent, monogamous families. today we have only 20 percent of black children being raised in two-parent, monogamous families...",1,0,4313870.755580546
344,"common core is not from the federal government, they do not have their fingerprints on this thing at all.",1,0,4261615.365706732
345,you see 34 people (are) murdered every single day by gunfire in america.,1,0,4253885.752030168
346,"says paul ryan voted for two wars that were unpaid for, voted for the bush tax cuts that were unpaid for, voted for the prescription drug bill that cost as much as my health care bill -- but wasnt paid for.",1,0,4113662.866962374
347,"we just dont want to get to be like louisiana, where you have drive-up daiquiri shops.",1,0,4057971.942213712
348,in other states (where illegal immigrants have been allowed to get drivers licenses) their insurance premiums for everybody have gone down.,1,0,4009157.084098642
349,"the presidents party always gets shellacked in midterms. its only twice, 1934 and 2002, that the presidents party actually gained in both the house and the senate.",1,0,3976676.0929697524
350,"contrary to popular belief, we actually dont have that many public employeeswe are well below average in the number of public employees.",1,0,3896037.3778127553
351,the boston marathon bombing is the fifth case in which u.s. government officials examined individuals potentially involved in terrorism and felt they were no threat and they went on to carry out terrorist murders.,1,0,3865424.2916205847
352,every time [the people from newport tent] work in a city or town they have a whole different set of permits that they have to get in order to pitch a tent.,1,0,3706083.351488853
353,"of the 10,000 rhode island children in charter school lotteries for the fall, more than 70 percent are poor .... in addition, a majority of them are students of color.",1,0,3683394.655188304
354,"when the city and the fairmount park conservancy invested $5 million in hunting park, crime went down 89 percent within a half mile radius of the park over the next three years.",1,0,3517859.6281779557
355,"in oregon, students are skipping math class to learn about the bible.",1,0,3457911.1218156302
356,"one in every five families in the state of new jersey has a loved one with a mental illness, a serious mental illness, and today, we dont care.",1,0,3431004.3096459378
357,one of the most recent polls said 75 percent of the american people have said either don't do anything or start over (on health care reform).,1,0,3424893.915412629
358,"when carly fiorina says hewlett-packard revenues went up, thats because she bought compaq. it was a terrible deal.",1,0,3421398.746866571
359,we lose an average of 90 americans every day because of guns.,1,0,3392589.0744970124
360,"the most private question on this years form asks for an individuals race, and that question has been asked by every census since the 1790 census conducted under then-president george washington.",1,0,3377861.425451451
361,"its legal to sign a recall petition (against gov. scott walker) even if you have already signed another recall petition, but only one signature counts",1,0,3373619.011407135
362,"marco rubio made it clear: not only does he think donald trump is a con man, hewent on to say he doesnt trust donald trump with the nuclear codes.",1,0,3342041.95068594
363,"says sen. rand paul, r-ky., has stated that supporting the right to health care ... means you believe in slavery.",1,0,3299634.714953924
364,"it is just a fact that hamas, apparently the north american spokesperson, is endorsing senator obama.",1,0,3297286.3350368678
365,"says donald trump is the first person running for president, republican or democrat, who refused to say that he would respect the results of this election.",1,0,3271870.091949312
366,says hillary clinton called the trans-pacific partnership the gold standard. you called it the gold standard of trade deals. you said its the finest deal youve ever seen.,1,0,3252937.769737883
367,supreme court 15 times over the last 120 years has said marriage is a fundamental right and never said it had to be between a man and a woman.,1,0,3193937.6446925183
368,wisconsin is one of several states where you can change your early ballot if you think youve made a mistake.,1,0,3192710.692220599
369,there has never been an alderman who has defeated an incumbent mayor in the history of this great city.,1,0,3164763.9419753035
370,my opponent on day one of this campaign attacked me on medicare and medicare advantage and that claim was found to be false.,1,0,3121277.8526428784
371,"when social security started, age expectancy for the average man was 58. it was 62 -- 62 for women.",1,0,3110492.155919623
372,toledo mayor mike bell (once) lost his job as a firefighter because his city ran out of money.,1,0,3063912.9491384057
373,"the rev. wright compared ""the united states marine corps with roman legionnaires who were responsible for the death of our savior.""",1,0,3013386.877497926
374,i don't do earmarks. i've never done one. i'm not going to do one.,1,0,2919831.278620264
375,says newt gingrich made an affirmative statement that he would not only support but he would campaign for republicans who were in support of the barbaric procedure known as partial-birth abortion.,1,0,2854041.422855384
376,"today, if you were raised poor, youre just as likely to stay poor as you were 50 years ago.",1,0,2794318.977066323
377,"even if you took literally every single ounce of platinum in the world, it still wouldnt add up to enough needed to pay down our nations debt.",1,0,2775892.883641375
378,"in june 2012 we actually had more people go on social security disability [85,000] ... than the 80,000 jobs that were created.",1,0,2749264.471262215
379,"texas population is projected to double in the next 50 years or so, but our basic amount of water will remain about where it is now.",1,0,2741588.920421525
380,barack obama's church gave a lifetime achievement award to louis farrakhan.,1,0,2720457.240718903
381,the only time over the last 25 years when the states unemployment rate exceeded the u.s. average was when (mary) burke was commerce secretary.,1,0,2633255.110897131
382,"andrew jackson was the last president who actually balanced the federal budget, where we had no national debt.",1,0,2613158.644725972
383,"we are younger than our competitors, and this is entirely because of immigration.",1,0,2590924.4898403976
384,our community (tampa bay) is one of the 10 most threatened by the sea level rise in the world.,1,0,2566427.1441383283
385,"the epa was asked about an environmental citation for the city landfill in nashua, n.h. but didnt know why it was cited.",1,0,2527487.0005962034
386,"john mccain ""voted against the tax cuts of 2001 and 2003, wrongly claiming they helped only the rich.""",1,0,2525693.830137111
387,says his views on reparations for slavery are the same as barack obamas and hillary clintons.,1,0,2519339.1351626073
388,"i think with the exception of the last year or maybe the last two years, we were at 100 percent when it came to contributing to the providence pension fund.",1,0,2497954.8832776677
389,"the average student debt coming out of the university of wisconsin-madison is something like 28,000 dollars.",1,0,2471314.319094148
390,"the top 10 most well-paid ceos in america received a combined $770 million in 2010, while the average american workers wage rose just 2 percent.",1,0,2377069.8618548587
391,"jeff greene only moved from california to florida in the last two years. in fact, he would not legally be allowed to run for any other statewide office because he has not lived here long enough to meet the residency requirement.",1,0,2374740.1528340075
392,"the poverty level in the dallas school district is one of the highest in the country, higher than new york, chicago, los angeles, houston, detroit and newark.",1,0,2248384.1440574466
393,"president obama budget request for veterans ismore than double the amount in constant dollars appropriated in 1980, when the veterans population was larger by a third.",1,0,2231084.65015936
394,the dallas cowboys cant put a sticker on their helmets for the 5 police officers who were killed.,1,0,2181986.047095245
395,the milwaukee business community did not speak about the facts -- and in support of train manufacturer talgo -- as the milwaukee-madison rail link was being killed.,1,0,2175234.442665612
396,"by the time i finish this speech, two americans will be slain, six women will be raped, 27 of us will be robbed, and 50 more will be beaten.",1,0,2163776.3189152637
397,he's (romney) the one who said that he would be to the left of teddy kennedy on gay rights.,1,0,2163477.7259732666
398,"hillary clinton ""has the only health care plan that covers every american.""",1,0,2100693.675312923
399,"60 percent of the jobs lost in the 2008 recession were living-wage jobs. of the jobs weve gotten back, only 40 percent are living-wage.",1,0,2073553.332586837
400,"since he took office as milwaukee county executive, we have never raised bus fares and this year therell be a million route-miles more than there were five years ago.",1,0,2071530.3505053343
401,"there have been literally hundreds of new tax preferences and loopholes added to the code since 1986, last time we did this.",1,0,2029029.0354558325
402,nine million people have lower-cost hiv/aids medicine because of the work of the clinton foundation and my husband.,1,0,2023154.7733726623
403,barack obama is only the second democrat in the last 75 years to win ohio twice with more than 50 percent of the vote.,1,0,2000107.1374253402
404,"the market is making this decision. the market has driven down the cost of coal, so you have companies going bankrupt.",1,0,1995620.5971381736
405,you had more women getting computer sciences degrees in the 80s by a factor of 2-plus than you do now.,1,0,1937795.89892323
406,"under ted cruzs tax plan, businesses will now have to pay 16 percent on the money they make. they will also have to pay 16 percent on the money they pay their employees.",1,0,1913894.7422651649
407,"when i was in college, we used to take a popcorn popper . . . and we would fry squirrel.",1,0,1906925.4269672798
408,"there are at least 23 countries that refuse to take their people back after theyve been ordered to leave the united states, including large numbers of violent criminals.",1,0,1889176.1814976467
409,"when i ran against incumbent president gerald ford, you know how much money we raised? none.",1,0,1874607.8753878397
410,"when (joe kyrillos) had an opportunity to vote for women in terms of their health care, not once, not twice, but six times, he voted against womens health care in our state.",1,0,1842387.3449659403
411,we now do have evidence that donald trump is being used as a recruiting tool for terrorists.,1,0,1790310.2814325702
412,the no. 1 issue that the american people care about is getting america back to work.,1,0,1758645.757489935
413,austin is a city that has basically doubled in size every 25 years or so since it was founded.,1,0,1752348.5827609655
414,"now, i also support the bush tax cuts. sen. mccain voted against them originally. he now believes they should be made permanent. i'm glad he agrees they should be made permanent.",1,0,1744562.2872656572
415,"medicare part d was far more expensive than the affordable care act and unlike the act, was never budgeted.",1,0,1699794.7463084564
416,the gap between the very rich and everyone else in america is wider today than at any time since the 1920s.,1,0,1686206.8021593515
417,"we have 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the kremlin, and they are designed to influence our election.",1,0,1671429.7414333567
418,old city in philadelphiaused to have more than a dozen clubs and thats what we were known for and now were down to two.,1,0,1666908.3399899402
419,"in new york, when she ran for reelection, she carried 58 of our 62 counties. george bush had won 40 counties in new york just two years earlier.",1,0,1662202.3306887117
420,"when career politician daniel webster became speaker of the house, he wasted $32,000 of our money on a spiral staircase for his office.",1,0,1645842.5600894827
421,a majority of the american people opposed the health care law when it was signed and still oppose it today.,1,0,1637374.101937586
422,"when it comes to income taxes, wisconsin is one of the best places in the country to be poor but top 4 or 5 worst for middle-income earners.",1,0,1633216.064190099
423,"huckabee ""was one of the highest taxing governors that we had in this country and rivaling bill clinton in terms of the cato ratings.""",1,0,1632749.4117190544
424,almost every country on earth sees america as stronger and more respected today than they did eight years ago when i took office.,1,0,1615724.6231822239
425,"florida has the most concealed weapon permits in the nation, nearly double that of the second state, which is texas.",1,0,1587605.6374438428
426,our reserves are now in much better shape than they were just a few years ago.,1,0,1551718.4750612339
427,"if you want to see the jobs that ive saved and created in this storm he helped create, go anywhere in ohio.",1,0,1520480.7743138853
428,"says hillary clinton promised, running for the senate years ago, 200,000 jobs for upstate new york. ... not only didnt they come, but they lost so many jobs.",1,0,1489675.9605804393
429,an illegal immigrant who gains admission at a public college takes class space away from students who are legal residents.,1,0,1465091.9145031606
430,says gary farmers claim that he received an a from the nra is an absolute lie.,1,0,1445443.3841198827
431,"the fed created $1.2 trillion out of nothing, gave it to banks, and some of them foreign banks, so that they could stabilize their operations.",1,0,1440227.2364698912
432,says king street patriots held a fundraiser featuring an author who believes that registering the poor to vote is un-american.,1,0,1400133.165062408
433,no one in the country has ever built a brand new sports facility and created this kind of development at the same time.,1,0,1396559.7792061171
434,says lebron james stops paying his social security taxes at the beginning of the second quarter of the first game of the season.,1,0,1364315.8418613188
435,mccain opposed a requirement that the government buy american-made motorcycles. and he said all buy-american provisions were quote 'disgraceful.' ,1,0,1360611.8143494884
436,my wife is going to be the first hispanic first lady in the history of texas.,1,0,1347955.8728563925
437,"here in pennsylvania, the annual cost for infant childcare is over $10,000 per child, which is more than most families pay in rent and almost the same cost as in-state college tuition.",1,0,1325288.9582059118
438,says donald trump started his career back in 1973 being sued by the justice department for racial discrimination because he would not rent apartments in one of his developments to african-americans.,1,0,1314482.3161629532
439,"we have lost 600,000 jobs over the period of the last 10 years. only michigan and california have done worse.",1,0,1300805.0990594353
440,"north carolina spends $855 less per student than it did before the great recession, and we have one of the lowest per pupil spending levels in the nation.",1,0,1284354.564402897
441,"says president barack obama has taken 92 days of vacation since he was sworn in, compared to 367 for president george w. bush at the same point in his presidency.",1,0,1281140.6938801934
442,"like marco rubio, sen. barack obama had one of the worst attendance records in the senate.",1,0,1274831.91584156
443,there are more words in the irs code than there are in the bible.,1,0,1273087.8236816858
444,says donald trumpsfoundation took money other people gave to his charity and then bought a six-foot-tall painting of himself.,1,0,1256679.002861103
445,"thanks to you, in under one week we have the largest gop (facebook) page in the governor's race!",1,0,1253609.027139028
446,"we, the bishops of the united states -- can you believe it -- in 1919 came out for more affordable, more comprehensive, more universal health care.",1,0,1251654.322032275
447,"as a student at occidental college in los angeles from 1979 to 1981, there were days where folks couldnt go outside. because of all the pollution in the air.",1,0,1222439.0197088483
448,"gov. rick perry spent over a million dollars on d.c. lobbyists asking for more federal money and lives in a luxury house that costs taxpayers $10,000 a month.",1,0,1209762.0821076306
449,"under republican-backed state budget, the state education agency estimates expansion of wisconsins school voucher program could cost nearly $2 billion annually",0,1,1206170.5715182703
450,"the charleston, s.c., shootershould have never been given a gun, but the universal background check was not fast enough.",1,0,1198596.4829064263
451,"if you go back to 1999, wayne lapierre testified on behalf of the nra that background checks were appropriate and should be done.",1,0,1187305.589626965
452,"the american people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed.",1,0,1162707.1820264421
453,"in 2011, more people were murdered with knives, hands or feet or clubs and hammers than with any type of rifle.",1,0,1162302.4826989968
